timestamp,index,name,utilization.gpu [%],memory.used [MiB],memory.total [MiB]
2025/02/15 11:23:57.831, 0, NVIDIA A100-SXM4-40GB, 0 %, 1 MiB, 40960 MiB
2025/02/15 11:23:57.831, 1, NVIDIA A100-SXM4-40GB, 0 %, 1 MiB, 40960 MiB
2025/02/15 11:23:57.832, 2, NVIDIA A100-SXM4-40GB, 0 %, 1 MiB, 40960 MiB
2025/02/15 11:23:57.832, 3, NVIDIA A100-SXM4-40GB, 0 %, 1 MiB, 40960 MiB
2025/02/15 11:24:02.925, 0, NVIDIA A100-SXM4-40GB, 0 %, 1 MiB, 40960 MiB
2025/02/15 11:24:02.925, 1, NVIDIA A100-SXM4-40GB, 0 %, 1 MiB, 40960 MiB
2025/02/15 11:24:02.926, 2, NVIDIA A100-SXM4-40GB, 0 %, 1 MiB, 40960 MiB
2025/02/15 11:24:02.926, 3, NVIDIA A100-SXM4-40GB, 0 %, 1 MiB, 40960 MiB
2025/02/15 11:24:08.115, 0, NVIDIA A100-SXM4-40GB, 0 %, 425 MiB, 40960 MiB
2025/02/15 11:24:08.116, 1, NVIDIA A100-SXM4-40GB, 0 %, 425 MiB, 40960 MiB
2025/02/15 11:24:08.116, 2, NVIDIA A100-SXM4-40GB, 0 %, 425 MiB, 40960 MiB
2025/02/15 11:24:08.116, 3, NVIDIA A100-SXM4-40GB, 0 %, 425 MiB, 40960 MiB
2025/02/15 11:24:13.203, 0, NVIDIA A100-SXM4-40GB, 0 %, 425 MiB, 40960 MiB
2025/02/15 11:24:13.204, 1, NVIDIA A100-SXM4-40GB, 0 %, 425 MiB, 40960 MiB
2025/02/15 11:24:13.204, 2, NVIDIA A100-SXM4-40GB, 0 %, 425 MiB, 40960 MiB
2025/02/15 11:24:13.205, 3, NVIDIA A100-SXM4-40GB, 0 %, 425 MiB, 40960 MiB
2025/02/15 11:24:18.294, 0, NVIDIA A100-SXM4-40GB, 0 %, 425 MiB, 40960 MiB
2025/02/15 11:24:18.295, 1, NVIDIA A100-SXM4-40GB, 0 %, 425 MiB, 40960 MiB
2025/02/15 11:24:18.295, 2, NVIDIA A100-SXM4-40GB, 0 %, 425 MiB, 40960 MiB
